[2019-03-30 02:54:10,608] INFO (ticket_script.py: 166) Username / Password extracted successfully
[2019-03-30 02:54:21,839] INFO (ticket_script.py: 214) Chrome driver path: C:\Users\sratnappuli\Desktop\delegated_tickets_script\drivers\chromedriver.exe
[2019-03-30 02:54:21,839] INFO (ticket_script.py: 215) Artologik URL: https://fss.virtusa.com
[2019-03-30 02:54:27,039] INFO (ticket_script.py: 230) Username box found
[2019-03-30 02:54:28,249] INFO (ticket_script.py: 238) Password box found
[2019-03-30 02:54:39,881] INFO (ticket_script.py: 243) Login button found
[2019-03-30 02:54:59,928] INFO (ticket_script.py: 251) Switched to left navigation menu
[2019-03-30 02:55:04,944] INFO (ticket_script.py: 256) Tickets button found and clicked!
[2019-03-30 02:55:24,990] INFO (ticket_script.py: 266) Switched to top pane
[2019-03-30 02:55:25,049] INFO (ticket_script.py: 271) Switched to dropdown list pane
[2019-03-30 02:55:30,332] INFO (ticket_script.py: 278) Dropdown list found and clicked!
[2019-03-30 02:55:33,631] INFO (ticket_script.py: 283) All New and Current Tickets option from the list is found and clicked!
[2019-03-30 02:55:53,845] INFO (ticket_script.py: 297) Switched to tickets pane
[2019-03-30 02:56:13,865] INFO (ticket_script.py: 310) Reading ticket details...
[2019-03-30 02:56:13,865] INFO (ticket_script.py: 328) There are no Delegated tickets
[2019-03-30 02:56:13,891] INFO (ticket_script.py: 310) Reading ticket details...
[2019-03-30 02:56:14,043] INFO (ticket_script.py: 451) Ticket number: 20190314:021
[2019-03-30 02:56:14,055] INFO (ticket_script.py: 452) Object/Area: SimCorp Dimension
[2019-03-30 02:56:14,065] INFO (ticket_script.py: 453) Ticket type: Incident
[2019-03-30 02:56:14,082] INFO (ticket_script.py: 454) Ticket title: Queues
[2019-03-30 02:56:14,098] INFO (ticket_script.py: 455) Registered for: Equinor ASA
Meltveit, Rolf Arild
[2019-03-30 02:56:14,108] INFO (ticket_script.py: 456) Priority: Low
[2019-03-30 02:56:14,119] INFO (ticket_script.py: 457) Assigned to: Reopened
Open
[2019-03-30 02:56:14,197] INFO (ticket_script.py: 497) Data written to the report. Moving to the next row...
[2019-03-30 02:56:14,198] INFO (ticket_script.py: 498) ---------------------------------------------------------
[2019-03-30 02:56:14,319] INFO (ticket_script.py: 451) Ticket number: 20181017:008
[2019-03-30 02:56:14,331] INFO (ticket_script.py: 452) Object/Area: Wallstreet Suite
[2019-03-30 02:56:14,348] INFO (ticket_script.py: 453) Ticket type: Request Fulfilment
[2019-03-30 02:56:14,365] INFO (ticket_script.py: 454) Ticket title: Automatiserade utskick av affärsbekräfte
[2019-03-30 02:56:14,384] INFO (ticket_script.py: 455) Registered for: Husqvarna
Högberg, Sara
[2019-03-30 02:56:14,427] INFO (ticket_script.py: 456) Priority: Medium
[2019-03-30 02:56:14,447] INFO (ticket_script.py: 457) Assigned to: Reopened
Open
[2019-03-30 02:56:14,532] INFO (ticket_script.py: 497) Data written to the report. Moving to the next row...
[2019-03-30 02:56:14,532] INFO (ticket_script.py: 498) ---------------------------------------------------------
[2019-03-30 02:56:14,532] INFO (ticket_script.py: 503) Data writing completed for Reopened tickets
[2019-03-30 02:56:14,533] INFO (ticket_script.py: 323) 2 Reopened tickets found
[2019-03-30 02:56:14,559] INFO (ticket_script.py: 310) Reading ticket details...
